"id","composition","proportion","name","location","mass","year"
"1375","MDA "," 1","Lady","Nashville, TN","330",2004
"1375","MDE "," 1","Lady","Nashville, TN","330",2004
"1374","MDE "," 1","Split","Boston, MA","220",2004
"1373","MDE "," 1","Versace","New York, NY","457",2004
"1372","MDE "," 1","JJ","Irvine, CA","212",2004
"1371","MDA "," 1","Flower","Newark, NJ","301",2004
"1370","None Detected "," ---","Plain Tablet","Albany, GA","601",2004
"1369","MDA "," 2","Split","Hollywood, CA","327",2004
"1369","Caffeine "," 1","Split","Hollywood, CA","327",2004
"1368","Caffeine "," 1","Plain Tablet","Hollywood, CA","300",2004
"1368","MDA "," 1","Plain Tablet","Hollywood, CA","300",2004
"1367","Not Tested  ","","Unknown","Orange County, CA","-",2004
"1366","MDMA "," 5","Pink V","Los Angeles, CA","235",2004
"1366","Pseudo/Ephedrine "," 3","Pink V","Los Angeles, CA","235",2004
"1366","Methamphetamine "," 1","Pink V","Los Angeles, CA","235",2004
"1365","MDMA "," 1","MTV","Pembroke Pines, FL","248",2004
"1364","Methamphetamine "," 10","Club","Cincinnati, OH","235",2004
"1364","MDMA "," 1","Club","Cincinnati, OH","235",2004
"1363","MDMA "," 2","Cherries","Cincinnati, OH","243",2004
"1363","Methamphetamine "," 1","Cherries","Cincinnati, OH","243",2004
"1362","MDA "," 10","Mercedes","Pembroke Pines, FL","188",2004
"1361","Not Tested  ","","Mercedes","Portland, OR","-",2004
"1359","Caffeine "," 5","Key","Metairie, LA","215",2004
"1359","MDMA "," 1","Key","Metairie, LA","215",2004
"1359","Pseudo/Ephedrine "," 1","Key","Metairie, LA","215",2004
"1358","MDMA "," 1","Unknown","Phoenix, AZ","242",2004
"1358","Methamphetamine "," 1","Unknown","Phoenix, AZ","242",2004
"1358","Acetaminophen "," ---","Unknown","Phoenix, AZ","242",2004
"1357","MDMA "," 1","Omega","Minnetonka, MN","255",2004
"1356","Carisoprodol "," 1","Unknown","San Diego, CA","496",2004
"1355","MDMA "," 2","W","Los Angeles, CA","233",2004
"1355","MDA "," 1","W","Los Angeles, CA","233",2004
"1355","MDE "," 1","W","Los Angeles, CA","233",2004
"1355","Pseudo/Ephedrine "," 1","W","Los Angeles, CA","233",2004
"1354","Caffeine "," 20","Clover","Redondo Beach, CA","304",2004
"1354","MDA "," 1","Clover","Redondo Beach, CA","304",2004
"1354","MDE "," 1","Clover","Redondo Beach, CA","304",2004
"1353","MDE "," 1","Envelope","Sarasota, FL","255",2004
"1353","MDMA "," 1","Envelope","Sarasota, FL","255",2004
"1352","MDMA "," 1","Air Force One","Los Angeles, CA","231",2004
"1351","Caffeine "," 10","Spade","Los Angeles, CA","283",2004
"1351","MDE "," 1","Spade","Los Angeles, CA","283",2004
"1350","Not Tested  ","","Capitol","New York, NY","-",2004
"1349","MDE "," 5","Airplane","Denver, CO","207",2004
"1349","Pseudo/Ephedrine "," 2","Airplane","Denver, CO","207",2004
"1349","MDA "," 1","Airplane","Denver, CO","207",2004
"1349","MDMA "," 1","Airplane","Denver, CO","207",2004
"1348","MDMA "," 1","Knocker","Orlando, FL","161",2004
"1347","MDMA "," 4","Question Mark","Orlando, FL","161",2004
"1347","MDE "," 1","Question Mark","Orlando, FL","161",2004
"1346","None Detected "," ---","Capsule","Orlando, FL","196",2004
"1345","MDA "," 4","Bacardi Bat","Atlanta, GA","237",2004
"1345","MDE "," 1","Bacardi Bat","Atlanta, GA","237",2004
"1345","MDMA "," 1","Bacardi Bat","Atlanta, GA","237",2004
"1344","MDMA "," 4","Honda","Half Moon Bay, CA","171",2004
"1344","MDA "," 1","Honda","Half Moon Bay, CA","171",2004
"1344","MDE "," 1","Honda","Half Moon Bay, CA","171",2004
"1344","Methamphetamine "," 1","Honda","Half Moon Bay, CA","171",2004
"1343","MDA "," 2","Tulip","Los Angeles, CA","276",2004
"1343","Caffeine "," 1","Tulip","Los Angeles, CA","276",2004
"1342","MDMA "," 1","Plain Tablet","Los Angeles, CA","251",2004
"1341","Caffeine "," 5","Airplane","Phoenix, AZ","211",2004
"1341","Pseudo/Ephedrine "," 2","Airplane","Phoenix, AZ","211",2004
"1341","MDA "," 1","Airplane","Phoenix, AZ","211",2004
"1341","MDE "," 1","Airplane","Phoenix, AZ","211",2004
"1340","Not Tested  ","","Clover","New York, NY","-",2004
"1339","Not Tested  ","","Hammer","Denver, CO","-",2004
"1338","Not Tested  ","","The One","Aventura, FL","-",2004
"1336","MDE "," 8","Bacardi Bat","San Francisco, CA","193",2004
"1336","MDMA "," 5","Bacardi Bat","San Francisco, CA","193",2004
"1336","MDA "," 1","Bacardi Bat","San Francisco, CA","193",2004
"1335","Caffeine "," 5","Apple","Detroit, MI","254",2004
"1335","Unidentified "," 1","Apple","Detroit, MI","254",2004
"1334","MDMA "," 1","Plain Tablet","Santa Barbara, CA","386",2004
"1333","MDMA "," 20","Playboy","Metairie, LA","264",2004
"1333","MDE "," 2","Playboy","Metairie, LA","264",2004
"1333","MDA "," 1","Playboy","Metairie, LA","264",2004
"1332","MDMA "," 4","Smiley","Toronto, ON, 
Canada","278",2004
"1332","MDE "," 1","Smiley","Toronto, ON, 
Canada","278",2004
"1331","Caffeine "," 7","Dolphin","Oakland, CA","242",2004
"1331","MDMA "," 5","Dolphin","Oakland, CA","242",2004
"1331","MDE "," 3","Dolphin","Oakland, CA","242",2004
"1331","MDA "," 1","Dolphin","Oakland, CA","242",2004
"1331","Methamphetamine "," 1","Dolphin","Oakland, CA","242",2004
"1330","Caffeine "," 10","Clover","San Jose, CA","284",2004
"1330","MDMA "," 5","Clover","San Jose, CA","284",2004
"1330","MDE "," 2","Clover","San Jose, CA","284",2004
"1330","MDA "," 1","Clover","San Jose, CA","284",2004
"1330","Methamphetamine "," 1","Clover","San Jose, CA","284",2004
"1329","MDMA "," 10","So","Los Angeles, CA","201",2004
"1329","MDE "," 5","So","Los Angeles, CA","201",2004
"1329","MDA "," 1","So","Los Angeles, CA","201",2004
"1328","MDMA "," 10","So","Fremont, CA","198",2004
"1328","MDE "," 5","So","Fremont, CA","198",2004
"1328","MDA "," 1","So","Fremont, CA","198",2004
"1327","MDMA "," 8","Flower","Fremont, CA","222",2004
"1327","Caffeine "," 4","Flower","Fremont, CA","222",2004
"1327","MDE "," 4","Flower","Fremont, CA","222",2004
"1327","MDA "," 2","Flower","Fremont, CA","222",2004
"1327","Pseudo/Ephedrine "," 1","Flower","Fremont, CA","222",2004
"1326","MDE "," 4","Clover","Houston, TX","236",2004
"1326","MDA "," 2","Clover","Houston, TX","236",2004
"1326","Methamphetamine "," 1","Clover","Houston, TX","236",2004
"1325","MDE "," 1","Plain Tablet","Seattle, WA","446",2004
"1324","Other Pharm.  ","","X / 2","New Brunswick, NJ","252",2004
"1323","MDA "," 1","Mercedes","Danbury, CT","189",2004
"1322","MDA "," 2","Mercedes","West Palm Beach, FL","207",2004
"1322","Methamphetamine "," 2","Mercedes","West Palm Beach, FL","207",2004
"1322","MDE "," 1","Mercedes","West Palm Beach, FL","207",2004
"1321","MDMA "," 1","Butterfly","Tampa, FL","281",2004
"1320","MDMA "," 1","Thumbs Up","Tampa, FL","258",2004
"1319","MDMA "," 1","Plus Minus","Tampa, FL","255",2004
"1318","Caffeine "," 2","Dolphin","Hillsborough, CA","295",2004
"1318","MDA "," 1","Dolphin","Hillsborough, CA","295",2004
"1317","Unidentified "," 1","Dove","Chicago, IL","269",2004
"1316","Aspirin "," 1","K","Cleveland, OH","171",2004
"1315","Caffeine "," 1","Cupid","Gilroy, CA","325",2004
"1315","MDA "," 1","Cupid","Gilroy, CA","325",2004
"1314","Caffeine "," 1","Lady","Houston, TX","222",2004
"1314","MDA "," 1","Lady","Houston, TX","222",2004
"1313","Caffeine "," 5","Lady","Los Angeles, CA","310",2004
"1313","MDA "," 1","Lady","Los Angeles, CA","310",2004
"1312","Caffeine "," 5","Cupid","Santa Monica, CA","316",2004
"1312","MDA "," 1","Cupid","Santa Monica, CA","316",2004
"1311","Pseudo/Ephedrine "," 2","Smiley","Miami, FL","194",2004
"1311","Methamphetamine "," 1","Smiley","Miami, FL","194",2004
"1310","MDMA "," 1","Sunflower","Portland, ME","313",2004
"1309","MDA "," 1","Sunburst","Hollywood, FL","313",2004
"1308","MDA "," 1","One","New York, NY","207",2004
"1307","MDMA "," 1","Plain Tablet","Washington, DC","277",2004
"1306","MDMA "," 1","Plain Tablet","San Francisco, CA","307",2004
"1305","MDMA "," 5","JJ","Seattle, WA","199",2004
"1305","MDE "," 1","JJ","Seattle, WA","199",2004
"1304","Caffeine "," 1","Clover","San Francisco, CA","289",2004
"1303","Caffeine "," 5","Cupid","San Francisco, CA","326",2004
"1303","MDA "," 1","Cupid","San Francisco, CA","326",2004
"1302","Caffeine "," 5","Cupid","Phoenix, AZ","324",2004
"1302","MDA "," 1","Cupid","Phoenix, AZ","324",2004
"1301","Caffeine "," 5","Lady","NA","326",2004
"1301","MDA "," 2","Lady","NA","326",2004
"1301","Methamphetamine "," 1","Lady","NA","326",2004
"1300","MDMA "," 4","Plain Tablet","Los Angeles, CA","302",2004
"1300","MDE "," 1","Plain Tablet","Los Angeles, CA","302",2004
"1299","MDMA "," 4","Plain Tablet","Los Angeles, CA","139",2004
"1299","MDE "," 1","Plain Tablet","Los Angeles, CA","139",2004
"1298","Caffeine "," 5","Lady","Fremont, CA","315",2004
"1298","MDA "," 2","Lady","Fremont, CA","315",2004
"1298","Methamphetamine "," 1","Lady","Fremont, CA","315",2004
"1297","MDMA "," 1","XO","Fremont, CA","207",2004
"1297","Methamphetamine "," 1","XO","Fremont, CA","207",2004
"1297","Pseudo/Ephedrine "," 1","XO","Fremont, CA","207",2004
"1296","Pseudo/Ephedrine "," 2","Hammer","Fremont, CA","234",2004
"1296","Methamphetamine "," 1","Hammer","Fremont, CA","234",2004
"1296","Caffeine "," 0.5","Hammer","Fremont, CA","234",2004
"1296","MDE "," 0.5","Hammer","Fremont, CA","234",2004
"1295","Pseudo/Ephedrine "," 2","Hammer","Atlanta, GA","244",2004
"1295","Methamphetamine "," 1","Hammer","Atlanta, GA","244",2004
"1295","Caffeine "," 0.5","Hammer","Atlanta, GA","244",2004
"1295","MDE "," 0.5","Hammer","Atlanta, GA","244",2004
"1294","MDMA "," 3","G","St. Petersburg, FL","259",2004
"1294","Methamphetamine "," 2","G","St. Petersburg, FL","259",2004
"1294","MDE "," 1","G","St. Petersburg, FL","259",2004
"1294","Pseudo/Ephedrine "," 1","G","St. Petersburg, FL","259",2004
"1293","Acetaminophen "," 2","Dolphin","Austin, TX","273",2004
"1293","Caffeine "," 2","Dolphin","Austin, TX","273",2004
"1293","MDMA "," 2","Dolphin","Austin, TX","273",2004
"1293","Methamphetamine "," 1","Dolphin","Austin, TX","273",2004
"1293","Pseudo/Ephedrine "," 1","Dolphin","Austin, TX","273",2004
"1292","MDMA "," 4","Key","Austin, TX","223",2004
"1292","Acetaminophen "," 2","Key","Austin, TX","223",2004
